price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
13599,merc, A Class,2016,Automatic,29214,Petrol,125,53.3,1.6
35045,bmw, 4 Series,2019,Automatic,123,Diesel,145,50.4,3.0
38995,merc, V Class,2019,Semi-Auto,13347,Diesel,145,45.6,2.2
28150,merc, C Class,2019,Automatic,1999,Petrol,145,46.3,1.5
20000,bmw, X4,2015,Automatic,44147,Diesel,200,47.9,3.0
1990,merc, SLK,1998,Automatic,99300,Petrol,265,32.1,2.3
39999,merc, E Class,2019,Automatic,5000,Diesel,145,42.8,3.0
22646,bmw, 2 Series,2019,Manual,123,Petrol,145,52.3,1.5
25799,merc, GLA Class,2019,Semi-Auto,11910,Diesel,145,56.5,2.1
30543,bmw, 3 Series,2019,Semi-Auto,6294,Diesel,145,52.3,2.0
15999,bmw, 1 Series,2018,Automatic,18899,Diesel,145,49.6,2.0
20875,bmw, 2 Series,2019,Manual,718,Petrol,150,54.3,1.5
18700,merc, C Class,2018,Automatic,16414,Diesel,150,61.4,2.1
9995,audi, A1,2013,Automatic,29180,Petrol,30,54.3,1.4
49980,bmw, X5,2019,Semi-Auto,8143,Diesel,150,37.7,3.0
11331,bmw, X1,2014,Manual,30506,Diesel,160,51.4,2.0
6480,bmw, 3 Series,2012,Manual,112000,Diesel,30,61.4,2.0
29995,bmw, X6,2016,Automatic,43600,Diesel,200,44.8,3.0
33888,audi, Q3,2020,Manual,1500,Petrol,145,40.4,1.5
19700,merc, SL CLASS,2017,Manual,28380,Petrol,150,48.7,1.6
13940,bmw, 2 Series,2016,Automatic,79983,Diesel,20,68.9,2.0
34129,merc, GL Class,2015,Automatic,13581,Diesel,330,36.2,3.0
39999,merc, GLE Class,2018,Semi-Auto,24624,Petrol,145,32.8,3.0
15000,merc, C Class,2016,Automatic,66950,Hybrid,0,134.5,2.0
26990,audi, A5,2019,Semi-Auto,11479,Petrol,145,39.8,2.0
27000,merc, GLE Class,2017,Automatic,17794,Diesel,145,47.9,2.1
10795,bmw, X3,2013,Automatic,94853,Diesel,160,50.4,2.0
29999,merc, C Class,2019,Automatic,4988,Petrol,150,44.8,1.6
34995,bmw, X3,2019,Semi-Auto,9719,Petrol,145,30.4,2.0
24990,bmw, 1 Series,2019,Semi-Auto,3225,Petrol,145,40.4,1.5
14999,bmw, 2 Series,2017,Semi-Auto,19760,Diesel,150,68.9,2.0
7995,audi, A4,2009,Automatic,93000,Petrol,325,30.7,3.2
28750,bmw, 4 Series,2019,Automatic,2000,Diesel,145,60.1,2.0
15800,audi, A4,2016,Manual,45907,Diesel,30,64.2,2.0
26499,merc, GLE Class,2016,Semi-Auto,37870,Diesel,200,47.9,2.1
7500,audi, A1,2012,Manual,63565,Diesel,0,74.3,1.6
17490,merc, GLA Class,2016,Automatic,25000,Diesel,20,64.2,2.1
33995,merc, SL CLASS,2016,Automatic,35000,Petrol,330,31.0,4.7
33990,bmw, X3,2019,Semi-Auto,2538,Diesel,145,54.3,2.0
17996,audi, A3,2019,Manual,14739,Diesel,150,51.4,1.6
11995,audi, A1,2016,Manual,27350,Petrol,30,55.4,1.4
16450,merc, CLA Class,2016,Manual,21722,Diesel,20,67.3,2.1
59949,merc, S Class,2019,Automatic,6468,Diesel,145,48.7,3.0
15790,bmw, 3 Series,2017,Manual,35238,Diesel,30,64.2,2.0
15200,bmw, 1 Series,2017,Automatic,26660,Diesel,20,67.3,2.0
27991,audi, A3,2020,Semi-Auto,2500,Petrol,145,43.5,1.5
25400,merc, S Class,2016,Automatic,40000,Diesel,165,50.4,3.0
21999,merc, A Class,2018,Automatic,5567,Petrol,145,53.3,1.3
20250,audi, A3,2019,Automatic,6075,Diesel,145,52.3,1.6
15860,audi, Q3,2017,Semi-Auto,44080,Petrol,145,47.9,1.4
26405,bmw, 3 Series,2019,Semi-Auto,2000,Diesel,145,60.1,2.0
28995,merc, C Class,2019,Automatic,4505,Diesel,145,61.4,2.0
18660,merc, C Class,2017,Semi-Auto,23257,Diesel,145,61.4,2.1
10490,audi, A1,2015,Manual,42347,Diesel,0,74.3,1.6
24995,bmw, 3 Series,2017,Automatic,28000,Diesel,205,49.6,3.0
27998,merc, GLC Class,2016,Semi-Auto,43910,Diesel,145,56.5,2.1
26490,audi, Q2,2019,Manual,6450,Diesel,145,46.3,1.6
22550,bmw, 4 Series,2017,Automatic,25328,Diesel,145,50.4,3.0
27000,audi, A4,2019,Manual,5000,Petrol,145,38.7,2.0
22250,merc, E Class,2018,Automatic,16189,Diesel,150,65.7,2.0
11601,audi, A1,2016,Manual,36278,Petrol,30,56.5,1.4
24780,merc, E Class,2019,Semi-Auto,10250,Diesel,145,72.4,2.0
9750,bmw, 3 Series,2015,Manual,56038,Diesel,20,68.9,2.0
15637,merc, E Class,2015,Automatic,45943,Diesel,160,51.4,2.1
15990,merc, C Class,2016,Semi-Auto,26957,Diesel,30,65.7,1.6
20990,merc, CL Class,2014,Semi-Auto,70523,Petrol,200,39.8,2.0
26480,merc, A Class,2019,Semi-Auto,1998,Petrol,145,28.5,2.0
44944,audi, RS6,2015,Automatic,35000,Petrol,325,29.4,4.0
11490,bmw, 5 Series,2014,Automatic,73000,Diesel,125,57.6,2.0
31946,audi, TT,2019,Semi-Auto,5500,Petrol,145,34.0,2.0
24995,bmw, 2 Series,2020,Semi-Auto,2200,Petrol,145,50.4,2.0
19599,merc, C Class,2016,Semi-Auto,68770,Hybrid,0,74.3,2.1
13995,audi, A3,2016,Automatic,18833,Petrol,20,62.8,1.0
20698,merc, B Class,2019,Semi-Auto,12244,Petrol,145,45.6,1.3
29888,audi, A5,2019,Semi-Auto,6500,Diesel,145,45.6,2.0
22646,bmw, 2 Series,2019,Manual,123,Petrol,145,52.3,1.5
26488,bmw, 3 Series,2017,Automatic,16074,Diesel,145,49.6,3.0
38480,audi, Q7,2019,Automatic,9000,Diesel,145,48.7,3.0
15099,bmw, 3 Series,2016,Automatic,33158,Diesel,30,67.3,2.0
16499,bmw, 3 Series,2017,Automatic,22248,Diesel,150,64.2,2.0
15699,bmw, 5 Series,2016,Automatic,34609,Diesel,30,62.8,2.0
42202,bmw, M3,2018,Semi-Auto,10222,Petrol,145,34.0,3.0
26980,merc, CL Class,2019,Semi-Auto,13962,Diesel,145,51.4,2.2
14000,merc, C Class,2016,Automatic,44263,Diesel,20,65.7,2.1
18250,audi, Q3,2016,Automatic,38235,Diesel,160,50.4,2.0
20849,merc, C Class,2019,Semi-Auto,10925,Diesel,145,61.4,2.0
28990,merc, C Class,2019,Automatic,5000,Petrol,145,44.1,1.6
25991,merc, GLC Class,2017,Semi-Auto,16008,Diesel,145,56.5,2.1
21500,merc, CLS Class,2017,Semi-Auto,27772,Diesel,145,57.7,2.1
11990,merc, E Class,2015,Automatic,87000,Diesel,125,57.7,2.1
14000,audi, A3,2017,Automatic,47098,Diesel,145,70.6,1.6
15495,audi, A1,2017,Manual,15665,Diesel,150,72.4,1.6
58480,bmw, X6,2019,Semi-Auto,2018,Petrol,145,26.4,3.0
15280,bmw, 1 Series,2017,Manual,10191,Diesel,150,68.9,2.0
19995,audi, Q3,2017,Semi-Auto,26702,Petrol,145,47.9,1.4
14998,audi, A4,2015,Manual,54654,Diesel,145,55.4,2.0
14759,audi, Q2,2017,Manual,31475,Petrol,150,55.4,1.0
20999,audi, Q3,2015,Semi-Auto,24000,Petrol,200,40.4,2.0
36750,bmw, X3,2019,Automatic,9002,Diesel,145,54.3,2.0
24886,bmw, 3 Series,2019,Automatic,7469,Petrol,145,43.5,2.0
21990,bmw, 4 Series,2019,Semi-Auto,9654,Diesel,150,65.7,2.0
31995,merc, E Class,2017,Automatic,49000,Petrol,300,32.8,3.0
24780,merc, GLC Class,2017,Automatic,27484,Diesel,145,56.5,2.1
19500,merc, GLC Class,2015,Automatic,66160,Diesel,125,56.5,2.1
19495,merc,200,2018,Manual,15113,Diesel,145,64.2,2.2
15400,audi, A6,2015,Automatic,23237,Diesel,20,67.3,2.0
12350,audi, Q3,2014,Automatic,55317,Diesel,200,47.9,2.0
24995,audi, A4,2019,Manual,8000,Petrol,145,38.2,2.0
17541,bmw, 2 Series,2015,Semi-Auto,26035,Petrol,165,44.1,2.0
29630,audi, A5,2019,Semi-Auto,3633,Petrol,145,37.7,2.0
21450,merc, SL CLASS,2017,Automatic,19220,Diesel,150,70.6,2.1
21586,audi, A3,2019,Automatic,14670,Petrol,145,42.2,1.5
18998,audi, A5,2016,Manual,41727,Diesel,160,53.3,2.0
21607,merc, E Class,2017,Automatic,20112,Diesel,165,52.3,3.0
30389,merc, SL CLASS,2016,Semi-Auto,46000,Petrol,235,36.7,3.0
62900,audi, Q8,2020,Semi-Auto,768,Diesel,145,32.8,3.0
20998,bmw, 4 Series,2018,Semi-Auto,23358,Diesel,145,65.7,2.0
34985,bmw, 3 Series,2019,Automatic,2974,Diesel,145,47.9,3.0
14999,merc, C Class,2014,Semi-Auto,39501,Diesel,20,64.2,2.1
20990,audi, A3,2016,Semi-Auto,29012,Petrol,30,55.4,1.4
14391,merc, A Class,2017,Automatic,45739,Diesel,20,74.3,1.5
16750,audi, Q3,2016,Automatic,36617,Diesel,165,50.4,2.0
44699,merc, CLS Class,2019,Automatic,5500,Diesel,145,47.9,2.9
16699,merc, C Class,2015,Automatic,40786,Diesel,30,64.2,1.6
20000,audi, Q5,2016,Automatic,23789,Diesel,200,47.1,2.0
24000,audi, Q3,2018,Semi-Auto,12000,Petrol,145,48.7,1.4
10295,bmw, X1,2014,Automatic,65000,Diesel,160,52.3,2.0
13200,bmw, 3 Series,2014,Automatic,58436,Diesel,145,56.5,2.0
23499,audi, Q5,2016,Automatic,46919,Diesel,235,42.8,3.0
20950,merc, E Class,2016,Automatic,49000,Diesel,30,65.7,2.0
22480,bmw, 2 Series,2019,Automatic,105,Petrol,145,47.9,2.0
24970,audi, Q3,2019,Manual,6015,Petrol,145,40.9,1.5
20199,merc, A Class,2019,Semi-Auto,3653,Diesel,145,68.9,1.5
25810,merc, B Class,2019,Semi-Auto,8290,Diesel,145,55.4,2.0
42430,bmw, 3 Series,2020,Semi-Auto,102,Diesel,145,50.4,2.0
3994,merc, B Class,2009,Manual,64000,Diesel,145,52.3,2.0
29579,merc, GLE Class,2016,Automatic,23606,Diesel,265,42.8,3.0
35850,merc, CLS Class,2019,Automatic,7289,Diesel,145,48.7,2.9
33716,audi, Q5,2019,Automatic,5555,Diesel,145,38.2,2.0
68898,bmw, X7,2019,Automatic,5203,Petrol,145,24.8,3.0
9490,bmw, 3 Series,2013,Automatic,46000,Petrol,145,47.9,1.6
21875,bmw, X3,2015,Semi-Auto,23000,Diesel,150,54.3,2.0
25879,merc, A Class,2020,Semi-Auto,1000,Petrol,145,53.3,1.3
18780,merc, C Class,2016,Semi-Auto,38436,Hybrid,0,134.5,2.0
21991,merc, C Class,2017,Semi-Auto,20249,Diesel,30,64.2,2.1
55376,merc, GLE Class,2018,Automatic,5234,Petrol,145,23.9,5.5
10099,audi, A4,2015,Manual,71920,Diesel,30,65.7,2.0
15495,merc, A Class,2018,Manual,26848,Diesel,145,68.9,1.5
33682,bmw, 7 Series,2017,Semi-Auto,6431,Diesel,145,54.3,3.0
17165,merc, E Class,2015,Automatic,36959,Diesel,150,53.3,3.0
36589,merc, E Class,2019,Semi-Auto,10500,Diesel,145,70.6,2.0
36995,bmw, X2,2019,Semi-Auto,6523,Petrol,145,34.0,2.0
26846,audi, Q2,2019,Semi-Auto,901,Petrol,145,42.2,1.5
77880,bmw, X7,2019,Semi-Auto,6506,Diesel,150,31.4,3.0
16490,audi, Q5,2015,Manual,53894,Diesel,165,49.6,2.0
26450,audi, A5,2019,Semi-Auto,4750,Petrol,145,39.8,2.0
15281,merc, A Class,2017,Manual,13943,Petrol,145,51.4,1.6
35490,audi, Q3,2020,Automatic,500,Diesel,145,47.1,2.0
19250,bmw, 1 Series,2019,Semi-Auto,6173,Diesel,145,67.3,2.0
12519,merc, A Class,2015,Automatic,32259,Petrol,30,52.3,1.6
37989,merc, GLC Class,2019,Automatic,4824,Diesel,145,40.9,2.0
14995,audi, A4,2014,Semi-Auto,38851,Diesel,125,57.6,2.0
13500,merc, B Class,2017,Manual,34396,Diesel,20,68.9,1.5
69950,audi, RS4,2020,Semi-Auto,2000,Petrol,145,29.1,2.9
22230,audi, A3,2019,Semi-Auto,16161,Diesel,145,52.3,1.6
11999,bmw, 1 Series,2014,Automatic,12528,Petrol,125,50.4,1.6
15490,audi, A6,2016,Semi-Auto,58870,Diesel,20,67.3,2.0
30990,merc, CL Class,2020,Semi-Auto,1783,Petrol,145,44.1,1.3
23995,merc, C Class,2017,Semi-Auto,32800,Diesel,30,65.7,2.1
28989,merc, C Class,2019,Automatic,1409,Diesel,145,57.7,2.0
59995,merc, GLE Class,2020,Semi-Auto,4000,Diesel,150,32.5,2.9
13690,audi, A1,2017,Manual,17713,Diesel,150,76.3,1.6
14000,audi, A4,2014,Automatic,17803,Petrol,200,42.2,2.0
17096,merc, A Class,2019,Automatic,13393,Diesel,145,65.7,1.5
20499,merc, C Class,2019,Semi-Auto,13490,Diesel,145,61.4,2.0
19000,audi, A4,2017,Manual,21000,Diesel,150,64.2,2.0
12599,bmw, 1 Series,2016,Manual,29752,Diesel,20,70.6,1.5
13200,merc, A Class,2016,Manual,61000,Diesel,20,68.9,1.5
27990,bmw, 3 Series,2019,Semi-Auto,12500,Diesel,145,48.7,2.0
28990,audi, Q2,2019,Automatic,2381,Petrol,145,33.2,2.0
28250,merc, C Class,2019,Automatic,3477,Diesel,145,61.4,2.0
12600,bmw, 1 Series,2017,Manual,32363,Diesel,20,70.6,1.5
15000,merc, C Class,2016,Automatic,76200,Diesel,30,61.4,2.1
15349,merc, GLA Class,2015,Semi-Auto,42759,Diesel,20,67.3,2.1
28891,merc, CL Class,2020,Semi-Auto,2512,Petrol,145,44.8,1.3
25399,merc, C Class,2019,Semi-Auto,10260,Petrol,145,44.1,1.5
71995,merc, G Class,2017,Automatic,38247,Petrol,145,20.5,5.5
18499,merc, A Class,2019,Semi-Auto,18585,Diesel,145,65.7,1.5
30298,merc, GLE Class,2017,Semi-Auto,12805,Diesel,150,47.9,2.1
18780,bmw, 3 Series,2017,Semi-Auto,42359,Diesel,150,64.2,2.0
18401,audi, Q2,2017,Manual,16988,Petrol,145,50.4,1.4
64750,bmw, i8,2019,Automatic,2799,Hybrid,135,141.2,1.5
20291,merc, E Class,2017,Automatic,33729,Diesel,145,72.4,2.0
15034,merc, CL Class,2014,Automatic,69080,Diesel,30,62.8,2.1
19970,merc, E Class,2017,Semi-Auto,10392,Diesel,20,72.4,2.0
20550,bmw, 3 Series,2016,Automatic,26047,Petrol,200,41.5,3.0
17000,audi, A4,2017,Semi-Auto,40786,Diesel,20,72.4,2.0
12295,bmw, 3 Series,2014,Manual,56300,Diesel,125,58.9,2.0
24495,audi, A3,2017,Automatic,33056,Petrol,145,43.5,2.0
19998,audi, A6,2015,Semi-Auto,56115,Diesel,160,50.4,3.0
15500,audi, A4,2016,Manual,36867,Diesel,20,68.9,2.0
21950,audi, A3,2019,Manual,6525,Diesel,145,51.4,1.6
28660,merc, GLC Class,2019,Automatic,11649,Diesel,145,56.5,2.1
11498,bmw, 1 Series,2017,Semi-Auto,47110,Diesel,0,78.5,1.5
22383,audi, A3,2019,Semi-Auto,3795,Diesel,145,52.3,1.6
16775,bmw, 3 Series,2016,Automatic,23442,Diesel,30,64.2,2.0
19995,audi, Q2,2017,Manual,25520,Petrol,145,50.4,1.4
17300,bmw, 1 Series,2017,Manual,16127,Petrol,145,47.1,2.0
18990,audi, A1,2018,Semi-Auto,28660,Petrol,145,70.6,1.4
8980,bmw, 3 Series,2013,Automatic,102000,Diesel,30,62.8,2.0
23450,bmw, 2 Series,2019,Semi-Auto,8371,Petrol,150,48.7,1.5
31994,merc, X-CLASS,2017,Automatic,24800,Diesel,260,35.8,2.3
23799,merc, B Class,2019,Semi-Auto,4010,Diesel,145,60.1,1.5
31790,merc, CL Class,2019,Automatic,3025,Petrol,145,44.8,1.3
30000,bmw, X3,2019,Automatic,6797,Petrol,145,30.4,2.0
20700,audi, Q3,2017,Manual,25201,Diesel,145,54.3,2.0
16505,audi, Q3,2017,Manual,32895,Petrol,125,51.4,1.4
9999,audi, A3,2016,Manual,33534,Diesel,0,83.1,1.6
25895,audi, A1,2020,Automatic,1500,Petrol,145,44.1,1.0
13950,audi, A3,2014,Automatic,18258,Petrol,20,60.1,1.4
28998,merc, S Class,2015,Semi-Auto,16382,Diesel,200,47.9,3.0
14500,bmw, 3 Series,2017,Automatic,74930,Hybrid,0,134.5,2.0
25460,bmw, 2 Series,2019,Semi-Auto,5440,Diesel,145,60.1,2.0
29990,merc, GLE Class,2016,Semi-Auto,63250,Diesel,145,32.5,3.0
31995,bmw, 5 Series,2020,Semi-Auto,1501,Hybrid,145,49.6,2.0
17699,merc, A Class,2018,Automatic,13267,Diesel,145,65.7,1.5
30990,audi, Q3,2020,Semi-Auto,500,Petrol,150,40.4,1.5
18950,merc, GLA Class,2018,Semi-Auto,11577,Diesel,145,67.3,2.1
39336,merc, C Class,2017,Automatic,12157,Petrol,300,32.8,4.0
16990,merc, C Class,2015,Automatic,7976,Petrol,125,52.3,2.0
12795,bmw, 3 Series,2014,Semi-Auto,63592,Diesel,125,60.1,2.0
8999,bmw, X1,2013,Automatic,60665,Diesel,160,52.3,2.0
23495,merc, GLA Class,2015,Automatic,41909,Petrol,235,37.7,2.0
26498,merc, A Class,2020,Automatic,2000,Diesel,145,47.9,1.5
19500,bmw, 4 Series,2016,Automatic,41553,Diesel,160,50.4,3.0
12800,bmw, 1 Series,2017,Manual,40160,Diesel,30,62.8,2.0
24490,merc, E Class,2019,Semi-Auto,7542,Diesel,145,67.3,2.0
13498,audi, A6,2016,Semi-Auto,78545,Diesel,20,67.3,2.0
26519,merc, A Class,2020,Semi-Auto,1000,Petrol,145,53.3,1.3
15887,bmw, 2 Series,2017,Automatic,46827,Hybrid,135,141.2,1.5
31450,audi, A3,2019,Semi-Auto,5450,Petrol,145,34.9,2.0
26790,bmw, 5 Series,2019,Semi-Auto,6110,Diesel,145,65.7,2.0
22000,audi, A3,2019,Automatic,5025,Diesel,145,51.4,2.0
19956,audi, Q3,2017,Semi-Auto,38150,Petrol,200,42.2,2.0
11444,merc, A Class,2015,Manual,27000,Diesel,0,74.3,1.5
14500,merc, A Class,2016,Manual,27474,Diesel,20,68.9,1.5
36995,audi, Q5,2019,Automatic,11565,Diesel,145,38.2,2.0
12999,audi, A1,2016,Manual,22085,Petrol,30,55.4,1.4
13100,merc, C Class,2014,Semi-Auto,78845,Diesel,30,64.2,2.1
7990,bmw, 3 Series,2011,Manual,34915,Petrol,165,44.8,2.0
40979,merc, E Class,2020,Semi-Auto,1000,Diesel,145,57.7,2.0
19100,merc, C Class,2015,Automatic,12586,Hybrid,0,134.5,2.0
17850,merc, GLA Class,2017,Manual,18692,Petrol,145,48.7,1.6
35995,merc, V Class,2018,Automatic,7000,Diesel,145,45.6,2.2
16402,bmw, 5 Series,2014,Semi-Auto,21880,Diesel,125,57.6,2.0
44500,audi, A4,2020,Automatic,3911,Diesel,145,40.4,3.0
9380,bmw, X1,2013,Manual,47485,Diesel,160,51.4,2.0
30799,merc, C Class,2019,Semi-Auto,8947,Diesel,145,57.7,2.0
36902,bmw, 4 Series,2020,Semi-Auto,101,Diesel,145,58.9,2.0
11991,audi, A3,2017,Manual,42753,Petrol,20,62.8,1.0
8995,bmw, X1,2010,Automatic,51000,Diesel,200,45.6,2.0
11399,bmw, 3 Series,2014,Automatic,41700,Diesel,125,58.9,2.0
14286,merc, B Class,2017,Automatic,16280,Diesel,145,68.9,2.1
15495,audi, A3,2017,Manual,49471,Diesel,145,65.7,2.0
38000,audi, Q5,2019,Semi-Auto,4433,Petrol,145,32.1,2.0
27299,merc, CL Class,2019,Semi-Auto,3174,Petrol,145,38.2,2.0
28450,bmw, 3 Series,2019,Semi-Auto,9809,Petrol,145,43.5,2.0
14000,bmw, 3 Series,2016,Automatic,91707,Diesel,150,53.3,3.0
22500,audi, A5,2017,Semi-Auto,35772,Diesel,145,60.1,3.0
38480,merc, E Class,2019,Semi-Auto,723,Diesel,145,57.7,2.0
16999,merc, SL CLASS,2002,Automatic,34000,Petrol,325,22.2,5.0
7995,merc, E Class,2010,Automatic,70150,Diesel,235,44.1,2.1
18790,merc, C Class,2016,Semi-Auto,25441,Hybrid,0,134.5,2.0
20998,merc, E Class,2017,Semi-Auto,22930,Diesel,145,72.4,2.0
32995,bmw, 1 Series,2020,Semi-Auto,2797,Petrol,145,34.5,2.0
11990,audi, A1,2017,Manual,26994,Diesel,0,76.3,1.6
17990,merc, GLA Class,2017,Semi-Auto,29057,Diesel,145,67.3,2.1
17575,audi, A4,2017,Manual,49095,Diesel,30,67.3,2.0
43950,audi, Q5,2020,Automatic,7791,Diesel,145,34.5,3.0
14000,bmw, 4 Series,2015,Automatic,76660,Diesel,125,57.6,2.0
18450,bmw, 1 Series,2018,Semi-Auto,14324,Diesel,150,49.6,2.0
26444,audi, Q2,2019,Semi-Auto,4077,Petrol,145,42.2,1.5
78000,bmw, X7,2020,Semi-Auto,5000,Diesel,150,31.4,3.0
4200,merc, C Class,2009,Automatic,96000,Diesel,235,42.2,2.1
11990,audi, A1,2016,Manual,14946,Petrol,30,57.6,1.4
7295,audi, A1,2014,Manual,98520,Diesel,20,68.9,2.0
13795,bmw, 3 Series,2016,Automatic,57851,Diesel,30,64.2,2.0
23980,merc, A Class,2019,Semi-Auto,9,Petrol,145,28.5,1.3
29990,audi, A6,2019,Automatic,3918,Diesel,145,47.9,2.0
29981,merc, E Class,2018,Automatic,870,Diesel,145,57.7,2.0
22498,merc, GLC Class,2016,Semi-Auto,26210,Diesel,125,56.5,2.1
14698,merc, C Class,2015,Semi-Auto,39687,Petrol,125,52.3,2.0
23899,merc, GLA Class,2019,Semi-Auto,12131,Diesel,145,67.3,2.1
17800,bmw, X3,2016,Automatic,47452,Diesel,145,54.3,2.0
24399,merc, A Class,2019,Semi-Auto,5321,Petrol,145,53.3,1.3
26680,merc, C Class,2019,Semi-Auto,16548,Petrol,145,46.3,1.5
10950,bmw, 3 Series,2013,Automatic,58000,Diesel,145,53.3,2.0
8995,audi, Q7,2009,Automatic,136000,Diesel,540,31.0,3.0
21996,merc, V Class,2018,Manual,32095,Diesel,145,46.3,2.1
18762,audi, A4,2017,Semi-Auto,15440,Petrol,30,55.4,2.0
12999,audi, Q3,2015,Manual,46062,Petrol,125,50.4,1.4
32888,audi, Q3,2019,Semi-Auto,6022,Petrol,145,32.1,2.0
17000,merc, A Class,2017,Manual,10634,Petrol,150,49.6,1.6
25990,bmw, 2 Series,2018,Semi-Auto,3960,Petrol,145,32.5,3.0
34991,audi, Q5,2019,Semi-Auto,6836,Diesel,145,38.2,2.0
16300,merc, C Class,2014,Automatic,30819,Petrol,125,52.3,2.0
47980,merc, GLS Class,2018,Semi-Auto,5376,Diesel,145,37.2,3.0
19999,audi, TT,2016,Manual,41100,Petrol,145,47.1,1.8
10500,bmw, 1 Series,2015,Manual,36383,Petrol,125,53.3,1.5
36395,merc, E Class,2019,Automatic,1550,Diesel,145,57.7,2.0
25990,audi, A4,2019,Automatic,6464,Diesel,145,48.7,2.0
20370,merc, CL Class,2017,Automatic,17050,Diesel,145,67.3,2.1
39792,bmw, M4,2018,Semi-Auto,8797,Petrol,145,34.0,3.0
24000,merc, E Class,2018,Automatic,14648,Diesel,145,67.3,2.0
16930,merc, B Class,2019,Manual,5317,Petrol,145,49.6,1.6
15499,merc, A Class,2017,Manual,20753,Diesel,145,68.9,1.5
34400,merc, E Class,2019,Automatic,10434,Diesel,150,48.7,2.9
23780,merc, A Class,2018,Semi-Auto,7939,Petrol,145,53.3,1.3
18946,merc, A Class,2019,Semi-Auto,15443,Diesel,145,65.7,1.5
18698,audi, A4,2017,Manual,23905,Petrol,145,51.4,1.4
18000,audi, A3,2016,Automatic,29494,Petrol,125,49.6,2.0
24995,audi, TT,2017,Semi-Auto,11621,Petrol,150,42.8,2.0
37995,audi, Q5,2018,Semi-Auto,23500,Petrol,145,34.0,3.0
25980,bmw, 4 Series,2020,Semi-Auto,101,Diesel,145,65.7,2.0
16770,merc, M Class,2013,Semi-Auto,41366,Diesel,300,39.2,3.0
16989,merc, CL Class,2016,Manual,34726,Petrol,125,51.4,1.6
18000,audi, A3,2019,Manual,5000,Diesel,145,49.6,1.6
17190,bmw, 3 Series,2015,Semi-Auto,51050,Diesel,200,49.6,3.0
13498,audi, A3,2014,Manual,21238,Petrol,20,60.1,1.4
26980,bmw, 3 Series,2019,Semi-Auto,10405,Diesel,150,52.3,2.0
42990,audi, A7,2019,Semi-Auto,259,Diesel,145,38.2,3.0
16485,audi, A3,2014,Manual,25764,Petrol,200,40.4,2.0
44950,audi, A6,2019,Semi-Auto,8000,Diesel,150,35.8,3.0
17799,merc, C Class,2016,Semi-Auto,47309,Diesel,30,64.2,2.1
9995,audi, A5,2014,Automatic,90000,Diesel,125,58.9,2.0
18499,audi, A4,2018,Manual,27150,Petrol,145,52.3,1.4
24991,audi, A3,2019,Semi-Auto,2621,Diesel,145,50.4,2.0
21690,merc, B Class,2019,Semi-Auto,13690,Petrol,145,45.6,1.3
12699,bmw, 4 Series,2014,Manual,50348,Diesel,125,58.9,2.0
43995,merc, GLE Class,2018,Automatic,14286,Diesel,145,36.7,3.0
15135,merc, C Class,2015,Semi-Auto,40312,Petrol,125,52.3,2.0
18895,bmw, X1,2016,Automatic,26083,Diesel,125,60.1,2.0
30480,merc, E Class,2018,Semi-Auto,7081,Diesel,145,57.7,2.0
13995,audi, A3,2017,Manual,24655,Diesel,145,68.9,1.6
12498,audi, A3,2016,Manual,29298,Petrol,20,60.1,1.0
26795,audi, RS3,2015,Semi-Auto,49000,Petrol,300,34.9,2.5
18085,merc, A Class,2019,Semi-Auto,14669,Diesel,145,68.9,1.5
16297,audi, Q3,2016,Manual,35940,Diesel,145,56.5,2.0
15000,audi, A1,2017,Semi-Auto,26200,Petrol,145,56.5,1.4
33599,merc, C Class,2019,Semi-Auto,1000,Petrol,145,44.1,2.0
9250,merc, E Class,2011,Automatic,76508,Diesel,200,45.6,2.1
12799,bmw, 3 Series,2013,Automatic,29500,Diesel,30,62.8,2.0
21000,audi, Q2,2017,Automatic,23000,Petrol,125,52.3,1.4
19350,bmw, 2 Series,2017,Automatic,18455,Hybrid,135,135.5,1.5
34950,bmw, 2 Series,2020,Semi-Auto,1107,Diesel,145,62.8,2.0
11000,audi, A1,2015,Manual,45551,Diesel,0,80.7,1.6
19980,merc, C Class,2017,Semi-Auto,38515,Diesel,30,64.2,2.1
21980,merc, B Class,2019,Semi-Auto,12754,Petrol,145,45.6,1.3
31980,bmw, 3 Series,2019,Automatic,4869,Diesel,145,50.4,2.0
23500,bmw, 4 Series,2019,Automatic,8509,Diesel,145,65.7,2.0
6790,audi, A1,2012,Manual,65794,Diesel,0,74.3,1.6
26199,merc, CL Class,2019,Semi-Auto,4280,Diesel,145,51.4,2.2
19399,merc, GLA Class,2018,Manual,12471,Diesel,145,64.2,2.1
22549,merc, C Class,2018,Semi-Auto,19656,Diesel,145,61.4,2.0
26413,bmw, 1 Series,2019,Manual,12262,Petrol,145,41.5,1.5
26699,merc, C Class,2019,Semi-Auto,10597,Petrol,145,46.3,1.5
14830,bmw, 1 Series,2016,Semi-Auto,18095,Diesel,30,65.7,2.0
46199,merc, E Class,2019,Semi-Auto,5047,Diesel,145,47.1,3.0
29755,merc, SL CLASS,2019,Semi-Auto,8009,Petrol,145,47.1,2.0
31995,bmw, X2,2020,Semi-Auto,1501,Diesel,145,61.4,2.0
